Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
16-09-22,SPXW220916C03190000,0,0,744.7,752.1,0,0,0.9972,0,0,3190,SPXW220916P03190000,0.2,0.1,0.1,0.3,89,0.8818,-0.0024,0,315
16-09-22,SPX220916C03200000,784.71,0,737.1,740.3,0,0,0.9976,0,313,3200,SPX220916P03200000,0.63,0.53,0.05,0.25,1074,0.8932,-0.002,0,29175
16-09-22,SPXW220916C03200000,620.88,0,734.7,742.1,0,0,0.9971,0,6,3200,SPXW220916P03200000,0.65,0.55,0.1,0.3,19,0.8698,-0.0025,0,2488
16-09-22,SPX220916C03210000,0,0,726.8,731.3,0,0,0.9975,0,0,3210,SPX220916P03210000,0.25,0,0.05,0.25,0,0.8808,-0.0021,0,708
16-09-22,SPXW220916C03210000,0,0,724.7,733.6,0,0.8052,0.997,0,0,3210,SPXW220916P03210000,0.8,0.7,0.15,0.3,65,0.8676,-0.0026,0,145
16-09-22,SPX220916C03220000,0,0,716.8,721.3,0,0,0.9974,0,0,3220,SPX220916P03220000,0.1,0,0.05,0.25,0,0.8685,-0.0022,0,1346
16-09-22,SPXW220916C03220000,0,0,714.7,723.6,0,0.7919,0.9969,0,0,3220,SPXW220916P03220000,0.8,0.7,0.15,0.3,312,0.8556,-0.0027,0,978
16-09-22,SPX220916C03225000,0,0,711.8,716.3,0,0,0.9974,0,5,3225,SPX220916P03225000,0.2,0.1,0.05,0.25,30,0.8624,-0.0022,0,2515
16-09-22,SPXW220916C03225000,571.94,0,709.7,717.2,0,0,0.9968,0,2,3225,SPXW220916P03225000,0.8,0.7,0.15,0.3,10,0.8496,-0.0028,0,621
16-09-22,SPX220916C03230000,0,0,706.8,711.3,0,0,0.9973,0,0,3230,SPX220916P03230000,0.1,0,0.05,0.25,0,0.8563,-0.0023,0,895
16-09-22,SPXW220916C03230000,1002.1,0,704.7,712.2,0,0,0.9968,0,4,3230,SPXW220916P03230000,0.8,0,0.15,0.3,0,0.8436,-0.0028,0,305
16-09-22,SPX220916C03240000,0,0,697.1,701.3,0,0.8191,0.9972,0,0,3240,SPX220916P03240000,0.1,0,0.05,0.25,0,0.844,-0.0024,0,1141
16-09-22,SPXW220916C03240000,0,0,694.7,703.6,0,0.7655,0.9966,0,0,3240,SPXW220916P03240000,0.9,0,0.15,0.35,0,0.8403,-0.003,0,132
16-09-22,SPX220916C03250000,732.75,-125.45,687.9,690.5,2,0.8055,0.9972,0,1006,3250,SPX220916P03250000,0.65,0.55,0.05,0.25,687,0.8318,-0.0025,0,10463
16-09-22,SPXW220916C03250000,0,0,684.7,692.2,0,0,0.9965,0,0,3250,SPXW220916P03250000,0.8,0.7,0.15,0.35,211,0.8282,-0.0031,0,11170
16-09-22,SPX220916C03260000,0,0,676.8,681.1,0,0,0.997,0,0,3260,SPX220916P03260000,1.3,0,0.05,0.25,0,0.8196,-0.0026,0,1729
16-09-22,SPXW220916C03260000,0,0,674.7,684.2,0,0.8536,0.9964,0,0,3260,SPXW220916P03260000,0.85,0.75,0.15,0.35,5070,0.8162,-0.0032,0,348
16-09-22,SPX220916C03270000,0,0,667.1,671.3,0,0,0.9969,0,0,3270,SPX220916P03270000,0.7,0.6,0.05,0.3,4,0.8192,-0.0027,0,1407
16-09-22,SPXW220916C03270000,0,0,664.7,674.2,0,0.8404,0.9963,0,0,3270,SPXW220916P03270000,0.7,0.575,0.15,0.35,10,0.8041,-0.0033,0,321
16-09-22,SPX220916C03275000,0,0,661.9,666.3,0,0,0.9969,0,6,3275,SPX220916P03275000,0.75,0.65,0.05,0.25,8,0.8014,-0.0028,0,10752
16-09-22,SPXW220916C03275000,527.4,0,659.8,667.2,0,0,0.9962,0,2,3275,SPXW220916P03275000,0.8,0.675,0.15,0.35,27,0.7981,-0.0034,0,342
16-09-22,SPX220916C03280000,0,0,656.9,661.3,0,0,0.9968,0,0,3280,SPX220916P03280000,0.53,0,0.05,0.25,0,0.7953,-0.0028,0,802
16-09-22,SPXW220916C03280000,0,0,654.8,663.6,0,0.7441,0.9962,0,0,3280,SPXW220916P03280000,0.75,0.6,0.2,0.35,77,0.7998,-0.0034,0,355
16-09-22,SPX220916C03290000,0,0,646.9,651.3,0,0,0.9967,0,0,3290,SPX220916P03290000,0.15,0,0.05,0.25,0,0.7832,-0.0029,0,1145
16-09-22,SPXW220916C03290000,476.4,0,644.8,653.6,0,0.7312,0.996,0,5,3290,SPXW220916P03290000,0.75,0.6,0.2,0.35,54,0.7877,-0.0036,0,617
16-09-22,SPX220916C03295000,0,0,641.9,646.3,0,0,0.9966,0,0,3295,SPX220916P03295000,0.15,0.05,0.05,0.25,155,0.7771,-0.003,0,447
16-09-22,SPXW220916C03295000,0,0,639.8,648.6,0,0.7248,0.996,0,0,3295,SPXW220916P03295000,0.75,0.6,0.2,0.35,60,0.7817,-0.0036,0,122
16-09-22,SPX220916C03300000,644.74,0,637.9,640.6,0,0.7673,0.9966,0,21,3300,SPX220916P03300000,0.15,0.05,0.05,0.25,518,0.7711,-0.0031,0,27487
16-09-22,SPXW220916C03300000,625.09,-181.61,634.8,642.2,80,0,0.9959,0,14,3300,SPXW220916P03300000,0.75,0.625,0.2,0.35,177,0.7756,-0.0037,0,1189
16-09-22,SPX220916C03305000,0,0,632,636.2,0,0,0.9965,0,0,3305,SPX220916P03305000,1.6,0,0.1,0.25,0,0.7762,-0.0031,0,834
16-09-22,SPXW220916C03305000,0,0,629.8,637.2,0,0,0.9958,0,0,3305,SPXW220916P03305000,2.2,0,0.2,0.4,0,0.7766,-0.0038,0,279
16-09-22,SPX220916C03310000,0,0,626.9,631.3,0,0,0.9964,0,0,3310,SPX220916P03310000,0.4,0,0.1,0.3,0,0.7801,-0.0032,0,649
16-09-22,SPXW220916C03310000,0,0,624.8,632.2,0,0,0.9957,0,0,3310,SPXW220916P03310000,0.19,0,0.2,0.4,0,0.7705,-0.0039,0,212
16-09-22,SPX220916C03315000,0,0,621.9,626.4,0,0.6704,0.9964,0,0,3315,SPX220916P03315000,0.85,0.7,0.1,0.3,53,0.774,-0.0033,0,155
16-09-22,SPXW220916C03315000,0,0,619.8,629.4,0,0.8118,0.9956,0,0,3315,SPXW220916P03315000,0.55,0,0.2,0.4,0,0.7644,-0.004,0,162
16-09-22,SPX220916C03320000,0,0,616.9,621.4,0,0.6632,0.9963,0,0,3320,SPX220916P03320000,0.15,0,0.1,0.35,0,0.7768,-0.0033,0,2301
16-09-22,SPXW220916C03320000,0,0,614.8,622.3,0,0,0.9956,0,0,3320,SPXW220916P03320000,1.25,0,0.2,0.4,0,0.7584,-0.004,0,213
16-09-22,SPX220916C03325000,0,0,611.9,616.4,0,0.656,0.9962,0,0,3325,SPX220916P03325000,0.15,0,0.1,0.3,0,0.7617,-0.0034,0,5216
16-09-22,SPXW220916C03325000,486.18,0,609.8,617.3,0,0,0.9955,0,2,3325,SPXW220916P03325000,0.15,0,0.2,0.4,0,0.7524,-0.0041,0,373
16-09-22,SPX220916C03330000,0,0,606.9,611.4,0,0.6488,0.9962,0,0,3330,SPX220916P03330000,0.15,0,0.1,0.3,0,0.7555,-0.0035,0,1038
16-09-22,SPXW220916C03330000,0,0,604.8,612.3,0,0,0.9954,0,0,3330,SPXW220916P03330000,1.25,0,0.25,0.4,0,0.7526,-0.0042,0,442
16-09-22,SPX220916C03335000,0,0,601.9,606.4,0,0.6416,0.9961,0,0,3335,SPX220916P03335000,0.2,0.05,0.1,0.35,1,0.7582,-0.0036,0,262
16-09-22,SPXW220916C03335000,0,0,599.8,607.3,0,0,0.9953,0,0,3335,SPXW220916P03335000,0.25,0.1,0.25,0.4,10,0.7466,-0.0043,0,246
16-09-22,SPX220916C03340000,0,0,596.9,601.4,0,0.6343,0.996,0,0,3340,SPX220916P03340000,0.25,0.1,0.1,0.3,1,0.7432,-0.0036,0,923
16-09-22,SPXW220916C03340000,0,0,594.8,602.3,0,0,0.9952,0,0,3340,SPXW220916P03340000,0.25,0.1,0.25,0.4,11,0.7405,-0.0044,0,263
16-09-22,SPX220916C03345000,0,0,591.9,596.4,0,0.627,0.9959,0,0,3345,SPX220916P03345000,0.45,0,0.1,0.3,0,0.7371,-0.0037,0,450
16-09-22,SPXW220916C03345000,0,0,589.8,598.7,0,0.6845,0.9951,0,0,3345,SPXW220916P03345000,1.4,0.35,0.25,0.45,0,0.7403,-0.0045,0,155
16-09-22,SPX220916C03350000,598.09,0,588,590.6,0,0.7234,0.9958,0,2,3350,SPX220916P03350000,0.75,0.6,0.1,0.35,9,0.7396,-0.0038,0,8554
16-09-22,SPXW220916C03350000,618.3,0,584.9,592.3,0,0,0.995,0,24,3350,SPXW220916P03350000,1.1,0.95,0.25,0.45,91,0.7342,-0.0046,0,12225
16-09-22,SPX220916C03355000,597.18,0,582.2,586.4,0,0,0.9957,0,1,3355,SPX220916P03355000,1.95,0,0.1,0.35,0,0.7334,-0.0039,0,487
16-09-22,SPXW220916C03355000,473.53,0,579.9,588.7,0,0.6902,0.9949,0,12,3355,SPXW220916P03355000,0.45,0,0.25,0.45,0,0.7281,-0.0047,0,2622
16-09-22,SPX220916C03360000,0,0,577.2,581.4,0,0,0.9956,0,0,3360,SPX220916P03360000,0.6,0,0.1,0.35,0,0.7272,-0.004,0,1440
16-09-22,SPXW220916C03360000,469.03,0,574.9,584.4,0,0.7609,0.9948,0.0001,12,3360,SPXW220916P03360000,0.5,0,0.25,0.45,0,0.722,-0.0048,0.0001,306
16-09-22,SPX220916C03365000,0,0,572.2,576.3,0,0,0.9956,0,0,3365,SPX220916P03365000,2.05,0,0.15,0.35,0,0.7288,-0.0041,0,988
16-09-22,SPXW220916C03365000,468.24,0,569.9,579.4,0,0.7544,0.9947,0.0001,1,3365,SPXW220916P03365000,0.35,0.175,0.25,0.45,24,0.7159,-0.0049,0.0001,132
16-09-22,SPX220916C03370000,0,0,567,571.4,0,0.645,0.9955,0,0,3370,SPX220916P03370000,0.2,0,0.15,0.35,0,0.7226,-0.0042,0,750
16-09-22,SPXW220916C03370000,463.74,0,564.9,574.4,0,0.7478,0.9946,0.0001,26,3370,SPXW220916P03370000,3.6,0,0.25,0.45,0,0.7098,-0.005,0.0001,98
16-09-22,SPX220916C03375000,419.81,0,562.1,566.3,0,0.6384,0.9954,0,3,3375,SPX220916P03375000,0.65,0.5,0.15,0.35,747,0.7163,-0.0043,0,5455
16-09-22,SPXW220916C03375000,444.94,0,559.9,567.3,0,0,0.9945,0.0001,7,3375,SPXW220916P03375000,1.1,0.6,0.3,0.45,13,0.7091,-0.0051,0.0001,1197
16-09-22,SPX220916C03380000,0,0,557,561.4,0,0.6319,0.9953,0,0,3380,SPX220916P03380000,0.7,0.55,0.15,0.35,104,0.7101,-0.0044,0,1678
16-09-22,SPXW220916C03380000,457.22,0,554.9,564.4,0,0.7347,0.9944,0.0001,18,3380,SPXW220916P03380000,0.2,0.6,0.3,0.45,0,0.703,-0.0052,0.0001,176
16-09-22,SPX220916C03385000,0,0,552,556.4,0,0.6253,0.9952,0.0001,0,3385,SPX220916P03385000,0.2,0,0.15,0.35,0,0.7039,-0.0045,0.0001,602
16-09-22,SPXW220916C03385000,453.48,0,549.9,559.4,0,0.7281,0.9943,0.0001,4,3385,SPXW220916P03385000,0.3,0.625,0.3,0.5,39,0.7019,-0.0053,0.0001,145
16-09-22,SPX220916C03390000,0,0,547,551.5,0,0.6493,0.995,0.0001,0,3390,SPX220916P03390000,0.11,0,0.15,0.35,0,0.6977,-0.0046,0.0001,541
16-09-22,SPXW220916C03390000,449.05,0,544.9,554.5,0,0.7291,0.9942,0.0001,1,3390,SPXW220916P03390000,0.8,0.625,0.3,0.5,109,0.6958,-0.0054,0.0001,286
16-09-22,SPX220916C03395000,0,0,542,546.5,0,0.6428,0.995,0.0001,0,3395,SPX220916P03395000,0.2,0,0.15,0.4,0,0.6984,-0.0047,0.0001,852
16-09-22,SPXW220916C03395000,0,0,539.9,548.8,0,0.655,0.994,0.0001,0,3395,SPXW220916P03395000,0.8,0.625,0.3,0.5,21,0.6896,-0.0056,0.0001,168
16-09-22,SPX220916C03400000,702.76,0,538.1,540.7,0,0,0.9948,0.0001,18,3400,SPX220916P03400000,0.4,0.225,0.15,0.4,95,0.6922,-0.0048,0.0001,32557
16-09-22,SPXW220916C03400000,594.84,-113.26,534.9,544.5,2,0.716,0.9939,0.0001,179,3400,SPXW220916P03400000,0.81,0.6,0.3,0.5,408,0.6835,-0.0057,0.0001,14638
16-09-22,SPX220916C03405000,372.77,0,532,536.5,0,0.6299,0.9947,0.0001,1,3405,SPX220916P03405000,0.5,0.3,0.2,0.4,116,0.6923,-0.0049,0.0001,4033
16-09-22,SPXW220916C03405000,0,0,529.9,539.4,0,0.702,0.9938,0.0001,0,3405,SPXW220916P03405000,0.55,0.35,0.35,0.5,52,0.682,-0.0058,0.0001,83
16-09-22,SPX220916C03410000,0,0,527.1,531.5,0,0.6453,0.9946,0.0001,0,3410,SPX220916P03410000,0.65,0,0.2,0.4,0,0.686,-0.005,0.0001,818
16-09-22,SPXW220916C03410000,0,0,524.9,532.4,0,0,0.9936,0.0001,0,3410,SPXW220916P03410000,1,0.8,0.35,0.5,41,0.6759,-0.006,0.0001,340
16-09-22,SPX220916C03415000,0,0,522.3,526.5,0,0,0.9945,0.0001,0,3415,SPX220916P03415000,0.2,0,0.2,0.4,0,0.6797,-0.0052,0.0001,1150
16-09-22,SPXW220916C03415000,0,0,520,529.5,0,0.7032,0.9935,0.0001,0,3415,SPXW220916P03415000,0.3,0.1,0.35,0.5,20,0.6697,-0.0061,0.0001,276
16-09-22,SPX220916C03420000,443.28,0,517.1,521.5,0,0.6324,0.9943,0.0001,1,3420,SPX220916P03420000,2.7,0,0.2,0.4,0,0.6734,-0.0053,0.0001,1034
16-09-22,SPXW220916C03420000,522.06,0,515,524.5,0,0.6966,0.9934,0.0001,2,3420,SPXW220916P03420000,0.17,0,0.35,0.55,0,0.6679,-0.0062,0.0001,178
16-09-22,SPX220916C03425000,677.76,0,512.1,516.5,0,0.626,0.9942,0.0001,1,3425,SPX220916P03425000,0.2,0,0.2,0.45,0,0.673,-0.0054,0.0001,10430
16-09-22,SPXW220916C03425000,403.68,0,510,519.5,0,0.6901,0.9932,0.0001,3,3425,SPXW220916P03425000,0.35,0.15,0.35,0.55,62,0.6617,-0.0064,0.0001,681
16-09-22,SPX220916C03430000,0,0,507.1,511.5,0,0.6196,0.9941,0.0001,0,3430,SPX220916P03430000,0.25,0,0.2,0.45,0,0.6666,-0.0056,0.0001,367
16-09-22,SPXW220916C03430000,0,0,505,514.5,0,0.6835,0.993,0.0001,0,3430,SPXW220916P03430000,0.5,0.3,0.35,0.55,61,0.6556,-0.0066,0.0001,363
16-09-22,SPX220916C03435000,0,0,502.2,506.4,0,0.6131,0.9939,0.0001,0,3435,SPX220916P03435000,0.4,0.2,0.2,0.45,2001,0.6606,-0.0057,0.0001,870
16-09-22,SPXW220916C03435000,0,0,500,509.5,0,0.677,0.9929,0.0001,0,3435,SPXW220916P03435000,0.3,0,0.4,0.55,0,0.6535,-0.0067,0.0001,129
16-09-22,SPX220916C03440000,551.37,0,497.1,501.6,0,0.6237,0.9938,0.0001,1,3440,SPX220916P03440000,0.2,0,0.25,0.45,0,0.6594,-0.0058,0.0001,395
16-09-22,SPXW220916C03440000,386.8,0,495,504.5,0,0.6704,0.9927,0.0001,1,3440,SPXW220916P03440000,1.1,0.875,0.4,0.55,11,0.6473,-0.0069,0.0001,279
16-09-22,SPX220916C03445000,0,0,492.1,496.5,0,0.6004,0.9936,0.0001,0,3445,SPX220916P03445000,0.17,0,0.25,0.45,0,0.6531,-0.006,0.0001,711
16-09-22,SPXW220916C03445000,546.16,0,490,499.6,0,0.6702,0.9926,0.0001,1,3445,SPXW220916P03445000,1.25,1,0.4,0.6,227,0.645,-0.007,0.0001,233
16-09-22,SPX220916C03450000,685.84,0,488.1,490.7,0,0,0.9935,0.0001,33,3450,SPX220916P03450000,1.1,0.9,0.25,0.5,16,0.652,-0.0062,0.0001,12461
16-09-22,SPXW220916C03450000,541.5,0,485,494.5,0,0.6573,0.9924,0.0001,3,3450,SPXW220916P03450000,1.45,1.225,0.4,0.6,149,0.6391,-0.0072,0.0001,4165
16-09-22,SPX220916C03455000,0,0,482.1,486.6,0,0.6044,0.9933,0.0001,0,3455,SPX220916P03455000,1.2,1,0.25,0.5,9,0.6456,-0.0063,0.0001,676
16-09-22,SPXW220916C03455000,653.5,0,480.1,489.6,0,0.6629,0.9922,0.0001,1,3455,SPXW220916P03455000,0.35,0.125,0.4,0.6,118,0.6328,-0.0074,0.0001,2671
16-09-22,SPX220916C03460000,530.98,0,477.2,481.6,0,0.6119,0.9932,0.0001,0,3460,SPX220916P03460000,0.25,0,0.25,0.5,0,0.639,-0.0065,0.0001,849
16-09-22,SPXW220916C03460000,0,0,475.1,484.6,0,0.6563,0.992,0.0001,0,3460,SPXW220916P03460000,1.5,1.25,0.45,0.6,98,0.63,-0.0076,0.0001,477
16-09-22,SPX220916C03465000,0,0,471.4,476.4,0,0,0.993,0.0001,0,3465,SPX220916P03465000,0.25,0,0.3,0.5,0,0.6373,-0.0067,0.0001,434
16-09-22,SPXW220916C03465000,0,0,470.1,477.5,0,0,0.9918,0.0001,0,3465,SPXW220916P03465000,0.35,0,0.45,0.65,0,0.6276,-0.0078,0.0001,561
16-09-22,SPX220916C03470000,522,0,467.2,471.6,0,0.599,0.9928,0.0001,1,3470,SPX220916P03470000,1.2,0.95,0.3,0.5,589,0.6309,-0.0068,0.0001,1750
16-09-22,SPXW220916C03470000,0,0,465.1,474.6,0,0.6431,0.9916,0.0001,0,3470,SPXW220916P03470000,0.2,0,0.45,0.65,0,0.621,-0.008,0.0001,715
16-09-22,SPX220916C03475000,514.96,0,462.2,466.6,0,0.5925,0.9926,0.0001,53,3475,SPX220916P03475000,0.25,0,0.3,0.55,0,0.6288,-0.007,0.0001,5462
16-09-22,SPXW220916C03475000,374.28,0,460.1,467.5,0,0,0.9914,0.0001,2,3475,SPXW220916P03475000,1.15,0.9,0.45,0.65,139,0.6148,-0.0082,0.0001,474
16-09-22,SPX220916C03480000,651.28,0,457.2,461.6,0,0.5861,0.9924,0.0001,24,3480,SPX220916P03480000,1.45,1.2,0.3,0.55,2,0.6224,-0.0072,0.0001,289
16-09-22,SPXW220916C03480000,396.45,0,455.1,462.5,0,0,0.9912,0.0001,1,3480,SPXW220916P03480000,0.6,0.35,0.5,0.65,66,0.6121,-0.0084,0.0001,456
16-09-22,SPX220916C03485000,0,0,452.2,456.6,0,0.5797,0.9922,0.0001,0,3485,SPX220916P03485000,0.3,0,0.35,0.55,0,0.6201,-0.0074,0.0001,712
16-09-22,SPXW220916C03485000,382.11,0,450.1,457.5,0,0,0.991,0.0001,1,3485,SPXW220916P03485000,1.4,1.15,0.5,0.7,3,0.6088,-0.0086,0.0001,232
16-09-22,SPX220916C03490000,381.9,0,447.2,451.7,0,0.5849,0.992,0.0001,61,3490,SPX220916P03490000,0.4,0,0.35,0.55,0,0.6137,-0.0076,0.0001,1211
16-09-22,SPXW220916C03490000,418.55,0,445.2,452.6,0,0,0.9908,0.0001,3,3490,SPXW220916P03490000,0.4,0.15,0.5,0.7,2,0.6025,-0.0088,0.0001,282
16-09-22,SPX220916C03495000,379.23,0,442.2,446.7,0,0.5784,0.9918,0.0001,1,3495,SPX220916P03495000,1.5,1.25,0.35,0.55,3,0.6072,-0.0078,0.0001,332
16-09-22,SPXW220916C03495000,0,0,440.2,449,0,0.5787,0.9905,0.0001,0,3495,SPXW220916P03495000,1.45,1.175,0.5,0.75,1,0.5992,-0.0091,0.0001,253
16-09-22,SPX220916C03500000,499.35,-108.75,437.8,440.9,67,0.547,0.9916,0.0001,1835,3500,SPX220916P03500000,1.11,0.86,0.35,0.6,2249,0.6046,-0.008,0.0001,41962
16-09-22,SPXW220916C03500000,494.41,-113.84,435.2,442.6,2,0,0.9903,0.0001,9,3500,SPXW220916P03500000,1.25,0.975,0.55,0.7,159,0.5929,-0.0093,0.0001,2092
16-09-22,SPX220916C03505000,427.43,-176.07,432.3,436.5,2,0.554,0.9914,0.0001,3,3505,SPX220916P03505000,1.6,1.35,0.4,0.6,61,0.6019,-0.0083,0.0001,1139
16-09-22,SPXW220916C03505000,427.58,-175.67,430.2,437.6,2,0,0.99,0.0001,2,3505,SPXW220916P03505000,0.75,0.475,0.55,0.75,29,0.5895,-0.0096,0.0001,3159
16-09-22,SPX220916C03510000,395.7,0,427.3,431.7,0,0.5691,0.9911,0.0001,18,3510,SPX220916P03510000,0.35,0,0.4,0.6,0,0.5953,-0.0085,0.0001,1016
16-09-22,SPXW220916C03510000,0,0,425.2,432.6,0,0,0.9898,0.0001,0,3510,SPXW220916P03510000,0.68,0.38,0.55,0.75,3,0.5832,-0.0098,0.0001,467
16-09-22,SPX220916C03515000,378.88,0,422.3,426.7,0,0.5626,0.9909,0.0001,1,3515,SPX220916P03515000,0.4,0.15,0.4,0.6,1,0.5888,-0.0088,0.0001,673
16-09-22,SPXW220916C03515000,0,0,420.2,427.6,0,0,0.9895,0.0001,0,3515,SPXW220916P03515000,1.4,1.1,0.6,0.8,37,0.5823,-0.0101,0.0001,227
16-09-22,SPX220916C03520000,656.81,0,417.4,421.6,0,0.556,0.9906,0.0001,17,3520,SPX220916P03520000,0.35,0.05,0.4,0.65,2,0.5858,-0.009,0.0001,1019
16-09-22,SPXW220916C03520000,588.6,0,415.2,422.7,0,0,0.9892,0.0001,1,3520,SPXW220916P03520000,0.45,0.15,0.6,0.75,1,0.5735,-0.0104,0.0001,219
16-09-22,SPX220916C03525000,600,0,412.3,416.7,0,0.5495,0.9904,0.0001,47,3525,SPX220916P03525000,1.65,1.375,0.45,0.65,105,0.5829,-0.0093,0.0001,5737
16-09-22,SPXW220916C03525000,335.26,0,410.3,417.7,0,0,0.9889,0.0001,2,3525,SPXW220916P03525000,1.55,1.25,0.6,0.85,1118,0.5724,-0.0106,0.0001,572
16-09-22,SPX220916C03530000,279.42,0,407.3,411.8,0,0.5518,0.9901,0.0001,1,3530,SPX220916P03530000,0.42,0.145,0.45,0.7,2,0.5795,-0.0095,0.0001,3558
16-09-22,SPXW220916C03530000,592.63,0,405.3,412.7,0,0,0.9886,0.0001,0,3530,SPXW220916P03530000,1.4,0.6,0.65,0.85,6,0.5686,-0.011,0.0001,432
16-09-22,SPX220916C03535000,455.72,0,402.4,406.8,0,0.5533,0.9898,0.0001,16,3535,SPX220916P03535000,0.2,0,0.45,0.65,0,0.5698,-0.0098,0.0001,583
16-09-22,SPXW220916C03535000,381.46,0,400.3,409.1,0,0.5411,0.9883,0.0002,22,3535,SPXW220916P03535000,1.95,0.575,0.65,0.85,4,0.5621,-0.0113,0.0002,1952
16-09-22,SPX220916C03540000,637.04,0,397.4,401.6,0,0.5301,0.9895,0.0001,1,3540,SPX220916P03540000,0.48,0.18,0.5,0.75,1,0.5724,-0.0101,0.0001,456
16-09-22,SPXW220916C03540000,411.35,0,395.3,402.7,0,0,0.988,0.0002,5,3540,SPXW220916P03540000,0.6,0.55,0.65,0.9,1,0.5581,-0.0116,0.0002,567
16-09-22,SPX220916C03545000,327.93,0,392.4,396.8,0,0.5401,0.9892,0.0001,1,3545,SPX220916P03545000,1.25,0.95,0.5,0.75,50,0.5657,-0.0104,0.0001,577
16-09-22,SPXW220916C03545000,335,0,390.3,397.7,0,0,0.9877,0.0002,8,3545,SPXW220916P03545000,1.5,0.575,0.7,0.9,88,0.554,-0.0119,0.0002,488
16-09-22,SPX220916C03550000,381.75,-176.8,388.5,391.1,14,0.5595,0.9889,0.0002,329,3550,SPX220916P03550000,1.3,1,0.55,0.7,15,0.5591,-0.0107,0.0002,9950
16-09-22,SPXW220916C03550000,440.12,0,385.4,392.8,0,0,0.9873,0.0002,8,3550,SPXW220916P03550000,1.77,0.575,0.7,0.85,12,0.5452,-0.0123,0.0002,1581
16-09-22,SPX220916C03555000,408.57,0,382.4,386.8,0,0.5269,0.9886,0.0002,2,3555,SPX220916P03555000,1.55,1.25,0.55,0.8,363,0.558,-0.0111,0.0002,331
16-09-22,SPXW220916C03555000,323.6,0,380.4,387.8,0,0,0.987,0.0002,6,3555,SPXW220916P03555000,0.65,0.625,0.75,0.95,25,0.5456,-0.0126,0.0002,374
16-09-22,SPX220916C03560000,423.65,-124.9,377.5,381.9,2,0.5339,0.9882,0.0002,3,3560,SPX220916P03560000,0.47,0.17,0.55,0.75,4,0.5486,-0.0114,0.0002,2168
16-09-22,SPXW220916C03560000,332.6,0,375.4,384.2,0,0.5201,0.9866,0.0002,13,3560,SPXW220916P03560000,2.03,0.6,0.75,0.95,26,0.5391,-0.013,0.0002,378
16-09-22,SPX220916C03565000,348.7,0,372.5,376.9,0,0.5273,0.9879,0.0002,15,3565,SPX220916P03565000,1.95,1.625,0.6,0.75,37,0.5446,-0.0118,0.0002,670
16-09-22,SPXW220916C03565000,300.63,0,370.4,377.8,0,0,0.9862,0.0002,2,3565,SPXW220916P03565000,1.6,1.25,0.8,0.85,30,0.5304,-0.0134,0.0002,547
16-09-22,SPX220916C03570000,328.21,0,367.5,371.9,0,0.5206,0.9875,0.0002,0,3570,SPX220916P03570000,0.48,0.155,0.6,0.8,31,0.5405,-0.0121,0.0002,1929
16-09-22,SPXW220916C03570000,559.64,0,365.4,372.8,0,0,0.9858,0.0002,6,3570,SPXW220916P03570000,0.7,0.35,0.8,0.9,18,0.5261,-0.0138,0.0002,382
16-09-22,SPX220916C03575000,425.43,0,362.6,366.9,0,0.5199,0.9871,0.0002,38,3575,SPX220916P03575000,1.65,1.275,0.65,0.85,274,0.5387,-0.0125,0.0002,6151
16-09-22,SPXW220916C03575000,425.83,0,360.5,367.9,0,0.379,0.9853,0.0002,5,3575,SPXW220916P03575000,1.75,1.375,0.8,0.9,50,0.5196,-0.0143,0.0002,2029
16-09-22,SPX220916C03580000,362,0,357.5,361.9,0,0.5072,0.9867,0.0002,3,3580,SPX220916P03580000,1.71,1.36,0.65,0.85,5,0.532,-0.0129,0.0002,784
16-09-22,SPXW220916C03580000,330.3,0,355.5,362.9,0,0.373,0.9849,0.0002,7,3580,SPXW220916P03580000,1.7,1.25,0.85,0.95,50,0.5172,-0.0147,0.0002,383
16-09-22,SPX220916C03585000,0,0,352.6,357,0,0.512,0.9863,0.0002,0,3585,SPX220916P03585000,1.65,1.3,0.65,0.85,62,0.5252,-0.0133,0.0002,580
16-09-22,SPXW220916C03585000,279,0,350.5,357.9,0,0.367,0.9844,0.0002,8,3585,SPXW220916P03585000,1.8,1.425,0.85,0.95,89,0.5106,-0.0152,0.0002,236
16-09-22,SPX220916C03590000,337.49,-181.16,347.6,351.8,5,0.4939,0.9858,0.0002,565,3590,SPX220916P03590000,1.6,1.25,0.7,0.9,9,0.523,-0.0138,0.0002,2303
16-09-22,SPXW220916C03590000,398.63,0,345.5,352.9,0,0.361,0.9839,0.0002,16,3590,SPXW220916P03590000,2.15,1.775,0.9,1,27,0.508,-0.0157,0.0002,230
16-09-22,SPX220916C03595000,286.2,0,342.6,347,0,0.4984,0.9854,0.0002,15,3595,SPX220916P03595000,1.55,1.2,0.7,0.95,10,0.5184,-0.0142,0.0002,1078
16-09-22,SPXW220916C03595000,283,0,340.6,348,0,0.3984,0.9834,0.0002,24,3595,SPXW220916P03595000,2.2,1.8,0.95,1,11,0.5032,-0.0162,0.0002,465
16-09-22,SPX220916C03600000,327.54,-180.01,338.4,341.3,7,0.4968,0.9849,0.0002,1681,3600,SPX220916P03600000,1.6,1.25,0.75,0.95,2114,0.5137,-0.0147,0.0002,49938
